0,0.0064121,,After implementing object pooling
1,0.0030501,,
2,0.0016823,,
3,0.0007292,,
4,0.0007463,,
5,0.0016269,,
6,0.0007998,,
7,0.0010621,,
8,0.0010283,,
9,0.0013086,,
10,0.0009621,,
11,0.0007798,,
12,0.0008275,,
13,0.0009386,,
14,0.0006781,,
15,0.0004129,,
16,0.0004041,,
17,0.0004012,,
18,0.000405,,
19,0.0005006,,
20,0.0004911,,
21,0.0004529,,
22,0.0005483,,
23,0.0004245,,
24,0.000482,,
25,0.0004164,,
26,0.0003964,,
27,0.0004023,,
28,0.0004061,,
29,0.0004208,,
30,0.000419,,
31,0.0005203,,
32,0.0006941,,
33,0.000584,,
34,0.0006473,,
35,0.0005881,,
36,0.000676,,
37,0.0005778,,
38,0.0010229,,
39,0.0008366,,
40,0.0008419,,
41,0.0008781,,
42,0.0006755,,
43,0.0007493,,
44,0.0008687,,
45,0.000873,,
46,0.0008564,,
47,0.0008815,,
48,0.0008782,,
49,0.0009177,,
50,0.0005767,,
51,0.0006077,,
52,0.0004275,,
53,0.0004452,,
54,0.00041,,
55,0.000416,,
56,0.0004245,,
57,0.000406,,
58,0.0004478,,
59,0.000419,,
60,0.0005819,,
61,0.0009466,,
62,0.0009908,,
63,0.000797,,
64,0.0006345,,
65,0.0007873,,
66,0.0007673,,
67,0.0009212,,
68,0.0009149,,
69,0.0010618,,
70,0.0008995,,
71,0.0010239,,
72,0.0011469,,
73,0.0011203,,
74,0.0009997,,
75,0.0010648,,
76,0.0010522,,
77,0.0009015,,
78,0.001491,,
79,0.0008681,,
80,0.0009365,,
81,0.0009399,,
82,0.0010719,,
83,0.0014394,,
84,0.0010844,,
85,0.0008877,,
86,0.0011313,,
87,0.0007588,,
88,0.0007615,,
89,0.0008993,,
90,0.0008431,,
91,0.0007576,,
92,0.0007711,,
93,0.0007887,,
94,0.0007662,,
95,0.0008488,,
96,0.0013518,,
97,0.000708,,
98,0.0007634,,
99,0.0007794,,
100,0.0010099,,
101,0.0009755,,
102,0.000732,,
103,0.0008186,,
104,0.0008942,,
105,0.0009048,,
106,0.000592,,
107,0.0006985,,
108,0.000819,,
109,0.0008192,,
110,0.0008486,,
111,0.000815,,
112,0.0006915,,
113,0.0010519,,
114,0.0009182,,
115,0.0014321,,
116,0.001096,,
117,0.0010249,,
118,0.0010779,,
119,0.0009716,,
120,0.0009498,,
121,0.0008462,,
122,0.0009473,,
123,0.0008496,,
124,0.0009036,,
125,0.000925,,
126,0.0008442,,
127,0.0008261,,
128,0.0008635,,
129,0.0013676,,
130,0.0008134,,
131,0.0010126,,
132,0.0009311,,
133,0.0010358,,
134,0.0008616,,
135,0.0011438,,
136,0.0008106,,
137,0.0008034,,
138,0.0008227,,
139,0.0008125,,
140,0.0007867,,
141,0.0008734,,
142,0.0008486,,
143,0.0008705,,
144,0.0007772,,
145,0.0008233,,
146,0.0009033,,
147,0.0009366,,
148,0.0008059,,
149,0.0008611,,
150,0.0008008,,
151,0.000992,,
152,0.0009974,,
153,0.0010067,,
154,0.0009519,,
155,0.000886,,
156,0.0009503,,
157,0.0010061,,
158,0.0009557,,
159,0.0010006,,
160,0.000893,,
161,0.0010598,,
162,0.0009946,,
163,0.0011589,,
164,0.0009946,,
165,0.0008941,,
166,0.001032,,
167,0.0010766,,
168,0.0011138,,
169,0.0010911,,
170,0.0009973,,
171,0.0010353,,
172,0.000816,,
173,0.0007965,,
174,0.0008028,,
175,0.0008032,,
176,0.000703,,
177,0.0008382,,
178,0.0008546,,
179,0.0010771,,
180,0.0010757,,
181,0.0007801,,
182,0.0007755,,
183,0.0007583,,
184,0.0005859,,
185,0.0007586,,
186,0.0005405,,
187,0.0005385,,
188,0.0005338,,
189,0.0005742,,
190,0.0005777,,
191,0.0005605,,
192,0.0007565,,
193,0.0007998,,
194,0.0006845,,
195,0.0005448,,
196,0.0005374,,
197,0.0005344,,
198,0.0005355,,
199,0.0005351,,
200,0.000556,,
201,0.0005546,,
202,0.000755,,
203,0.0005405,,
204,0.0005436,,
205,0.0009669,,
206,0.0009768,,
207,0.000922,,
208,0.0008951,,
209,0.0005874,,
210,0.0005511,,
211,0.0005563,,
212,0.000547,,
213,0.0005498,,
214,0.0005915,,
215,0.000575,,
216,0.0005486,,
217,0.0005498,,
218,0.0005491,,
219,0.0005522,,
220,0.0005509,,
221,0.0005434,,
222,0.0005466,,
223,0.0005541,,
224,0.0005513,,
225,0.0005435,,
226,0.0005649,,
227,0.0005462,,
228,0.0005788,,
229,0.000538,,
230,0.0008931,,
231,0.0010663,,
232,0.0013586,,
233,0.0012091,,
234,0.0009168,,
235,0.0010489,,
236,0.0009684,,
237,0.0009811,,
238,0.0010163,,
239,0.000968,,
240,0.0010157,,
241,0.00101,,
242,0.0010359,,
243,0.0009012,,
244,0.001024,,
245,0.0010868,,
246,0.0010708,,
247,0.0008924,,
